City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed
387,Kavaratti,IN,2021-11-28 04:12:58,10.5669,72.642,83.19,68,99,10.02
388,Kaputa,ZM,2021-11-28 04:12:59,-8.4689,29.6619,68.11,88,74,3.47
389,Saint-Prosper,CA,2021-11-28 04:12:59,46.2117,-70.4811,17.89,87,100,14.81
390,Gurlan,UZ,2021-11-28 04:12:59,41.8447,60.3919,23.07,49,27,7.09
391,Kalamb,IN,2021-11-28 04:13:00,19.05,73.95,72.48,49,48,5.88
392,Tabas,IR,2021-11-28 04:13:00,33.5959,56.9244,55.81,43,3,1.16
393,Nantucket,US,2021-11-28 04:13:01,41.2835,-70.0995,33.91,51,1,10.36
394,Krasnoselkup,RU,2021-11-28 04:13:01,65.7,82.4667,6.35,96,100,6.55
395,Baijiantan,CN,2021-11-28 04:13:01,45.6333,85.1833,26.62,63,1,10.76
396,Saint-Joseph,RE,2021-11-28 04:13:01,-21.3667,55.6167,79.18,84,96,3.09
397,Camabatela,AO,2021-11-28 04:13:02,-8.1881,15.375,62.4,99,100,1.52
398,Saint-Augustin,CA,2021-11-28 04:13:02,51.226,-58.6502,38.41,95,77,19.01
399,Cafelandia,BR,2021-11-28 04:13:03,-21.8025,-49.61,70.0,51,0,5.12
400,Sao Filipe,CV,2021-11-28 04:13:03,14.8961,-24.4956,77.07,71,77,10.8
401,Storforshei,NO,2021-11-28 04:13:03,66.4043,14.5233,3.2,81,9,4.5
402,Magaria,NE,2021-11-28 04:13:04,12.9983,8.9099,70.38,18,100,9.73
403,Hastings,GB,2021-11-28 04:13:04,50.8552,0.5729,37.15,85,99,26.02
404,Mandeville,JM,2021-11-28 04:12:08,18.0417,-77.5071,64.45,93,60,4.83
405,Beachwood,US,2021-11-28 04:13:04,41.4645,-81.5087,33.13,93,90,8.05
406,Mancio Lima,BR,2021-11-28 04:13:05,-7.6142,-72.8958,73.26,94,100,1.77
407,Marawi,PH,2021-11-28 04:13:05,7.9986,124.2928,80.82,67,100,5.61
408,Oranjemund,NA,2021-11-28 04:13:05,-28.55,16.4333,60.62,86,100,4.81
409,Edea,CM,2021-11-28 04:13:06,3.8,10.1333,75.11,97,96,0.96
410,Rio Grande,BR,2021-11-28 04:13:06,-32.035,-52.0986,69.91,90,94,10.22
411,Annau,TM,2021-11-28 04:13:06,37.8876,58.516,49.59,47,5,4.54
412,Orcopampa,PE,2021-11-28 04:13:07,-15.2661,-72.3417,44.42,73,90,3.02
413,Nizwa,OM,2021-11-28 04:11:45,22.9333,57.5333,73.08,36,0,1.79
414,Jaisalmer,IN,2021-11-28 04:13:15,26.9147,70.9181,74.5,23,35,7.58
415,Saint Anthony,US,2021-11-28 04:11:53,45.0205,-93.218,36.55,68,1,9.22
416,Impfondo,CG,2021-11-28 04:14:07,1.6381,18.0667,70.83,81,89,0.6
417,Aden,YE,2021-11-28 04:14:08,12.7794,45.0367,80.96,62,0,9.78
418,Puerto Leguizamo,CO,2021-11-28 04:14:08,-0.1934,-74.7819,76.14,79,99,2.57
419,Milove,UA,2021-11-28 04:14:08,49.3787,40.1302,42.64,97,100,8.01
420,Shakiso,ET,2021-11-28 04:14:09,5.75,38.9167,57.63,96,75,3.49
421,Zlobin,HR,2021-11-28 04:14:09,45.2924,14.6541,40.3,93,90,17.27
422,Chesterville,US,2021-11-28 04:14:10,44.5512,-70.0862,26.19,68,41,8.86
423,San Bartolome De Tirajana,ES,2021-11-28 04:14:10,27.9248,-15.5733,52.27,77,40,13.8
424,Sayyan,YE,2021-11-28 04:14:10,15.1718,44.3244,49.23,54,0,4.65
425,Lugovoy,KZ,2021-11-28 04:14:10,42.9472,72.7644,33.28,47,3,1.9
426,Vestmannaeyjar,IS,2021-11-28 04:09:59,63.4427,-20.2734,37.65,76,100,8.81
427,Hammerfest,NO,2021-11-28 04:10:16,70.6634,23.6821,18.05,67,55,11.5
428,Pestyaki,RU,2021-11-28 04:14:11,56.7103,42.6717,33.91,98,100,11.07
429,Hobyo,SO,2021-11-28 04:14:11,5.3505,48.5268,80.96,76,65,10.92
430,Gwadar,PK,2021-11-28 04:14:12,25.1216,62.3254,77.05,32,0,8.39
431,Sisimiut,GL,2021-11-28 04:14:12,66.9395,-53.6735,27.46,89,100,10.18
432,Darab,IR,2021-11-28 04:14:12,28.7519,54.5444,61.7,38,0,3.44
433,Mongo,TD,2021-11-28 04:14:13,12.1844,18.693,71.56,15,71,5.23
434,Ellsworth,US,2021-11-28 04:14:13,44.5434,-68.4195,24.89,80,1,6.91
435,Yangambi,CD,2021-11-28 04:14:13,0.8102,24.4336,68.18,99,99,2.13
436,Jaynagar,IN,2021-11-28 04:14:14,26.5833,86.15,73.67,52,0,3.67
437,Sharjah,AE,2021-11-28 04:11:09,25.3573,55.4033,75.36,83,20,5.75
438,Padang,ID,2021-11-28 04:14:14,-0.9492,100.3543,80.65,65,99,3.67
439,Golub-Dobrzyn,PL,2021-11-28 04:14:15,53.1109,19.0538,31.42,93,57,6.71
440,Catamayo,EC,2021-11-28 04:14:15,-3.9833,-79.35,65.48,95,98,0.56
441,Jhalida,IN,2021-11-28 04:14:15,23.3667,85.9667,70.34,46,71,3.65
442,Certaldo,IT,2021-11-28 04:14:16,43.547,11.0402,49.15,68,100,11.21
443,Kukushtan,RU,2021-11-28 04:14:16,57.6464,56.4952,24.42,87,75,7.94
444,Penal,TT,2021-11-28 04:14:16,10.1667,-61.4667,76.86,89,80,8.01
445,Komsomolskiy,UZ,2021-11-28 04:14:17,40.4272,71.7189,34.52,80,33,9.22
446,Elmadag,TR,2021-11-28 04:14:17,39.9208,33.2308,44.46,95,100,6.11
447,Shakawe,BW,2021-11-28 04:14:17,-18.3667,21.85,70.18,70,25,6.29
448,Pijao,CO,2021-11-28 04:14:18,4.3342,-75.7035,61.39,96,45,4.12
449,Kjollefjord,NO,2021-11-28 04:14:18,70.9457,27.3465,10.18,84,29,12.66
450,Romilly-Sur-Seine,FR,2021-11-28 04:14:18,48.5108,3.7263,37.78,88,100,18.14
451,Ouadda,CF,2021-11-28 04:14:19,8.0777,22.4007,65.8,30,88,3.13
452,Kidal,ML,2021-11-28 04:14:19,18.4411,1.4078,73.85,23,31,3.98
453,Benguela,AO,2021-11-28 04:14:19,-12.5763,13.4055,74.35,82,99,1.07
454,Portobelo,PA,2021-11-28 04:14:20,9.55,-79.65,76.53,87,97,8.14
455,Coihaique,CL,2021-11-28 04:14:20,-45.5752,-72.0662,48.15,61,75,3.44
456,Malakal,SS,2021-11-28 04:14:20,9.5334,31.6605,77.0,42,5,3.22
457,Logansport,US,2021-11-28 04:14:21,40.7545,-86.3567,37.31,55,75,8.05
458,Summerside,CA,2021-11-28 04:14:21,46.3959,-63.7876,30.54,69,99,23.02
459,Aketi,CD,2021-11-28 04:14:21,2.7388,23.7833,71.31,86,99,1.07
460,Beyneu,KZ,2021-11-28 04:14:22,45.3167,55.2,30.4,53,46,12.1
461,Aripuana,BR,2021-11-28 04:14:22,-9.1667,-60.6333,72.14,99,80,2.04
462,La Palma,US,2021-11-28 04:13:35,33.8464,-118.0467,67.51,71,1,0.0
463,Faya,SA,2021-11-28 04:15:22,18.3851,42.4509,52.32,48,0,6.64
464,Lethem,GY,2021-11-28 04:15:23,3.3803,-59.7968,76.68,85,71,6.46
465,Santa Vitoria Do Palmar,BR,2021-11-28 04:15:23,-33.5189,-53.3681,67.62,83,100,8.52
466,Belle Glade,US,2021-11-28 04:12:39,26.6845,-80.6676,64.38,76,19,7.4
467,Saint-Louis,SN,2021-11-28 04:11:12,16.3333,-15.0,74.91,33,0,14.61
468,Zemio,CF,2021-11-28 04:15:24,5.0314,25.1361,67.69,47,50,2.15
469,Marsabit,KE,2021-11-28 04:15:24,2.3284,37.9899,64.0,86,71,8.1
470,Wajid,SO,2021-11-28 04:15:25,3.8093,43.2471,74.44,82,33,10.98
471,Chingola,ZM,2021-11-28 04:15:25,-12.529,27.8838,58.53,94,46,4.18
472,Abha,SA,2021-11-28 04:15:25,18.2164,42.5053,52.05,54,0,5.75
473,Wagar,SD,2021-11-28 04:15:26,16.1525,36.2032,73.74,82,0,10.02
474,Atasu,KZ,2021-11-28 04:15:26,48.6814,71.6433,11.35,81,12,6.38
475,Aksu,CN,2021-11-28 04:15:26,41.1231,80.2644,30.6,49,0,4.68
476,Kutum,SD,2021-11-28 04:15:27,14.2,24.6667,60.4,25,1,7.07
477,Oxford,GB,2021-11-28 04:15:27,51.7522,-1.256,32.59,69,39,10.36
478,Kasiri,SL,2021-11-28 04:15:27,8.9412,-13.1148,78.85,86,68,4.54
479,Les Cayes,HT,2021-11-28 04:15:28,18.2,-73.75,73.87,84,50,6.67
480,Khromtau,KZ,2021-11-28 04:15:28,50.2503,58.4347,16.38,81,95,7.85
481,Calama,CL,2021-11-28 04:14:07,-22.4667,-68.9333,48.69,27,65,9.22
482,Degtyarsk,RU,2021-11-28 04:15:29,56.704,60.0879,19.72,66,38,7.67
483,Rehoboth,NA,2021-11-28 04:15:29,-23.3167,17.0833,59.16,23,0,4.74
484,Araouane,ML,2021-11-28 04:15:29,18.9048,-3.5265,71.4,31,98,11.36
485,Husavik,IS,2021-11-28 04:15:30,66.0449,-17.3389,30.11,87,100,9.95
486,Abalak,RU,2021-11-28 04:15:30,58.1286,68.5944,21.07,96,96,6.82
487,Pangody,RU,2021-11-28 04:15:30,65.85,74.4859,-5.78,100,87,8.05
488,Gobabis,NA,2021-11-28 04:15:31,-22.45,18.9667,65.46,14,6,7.67
489,Pudozh,RU,2021-11-28 04:15:31,61.8099,36.5345,17.51,82,100,12.12
490,Marystown,CA,2021-11-28 04:15:31,47.1666,-55.1483,47.43,80,80,18.1
491,Santa Rita,BR,2021-11-28 04:15:32,-7.1139,-34.9781,79.47,83,20,3.44
492,Conde,BR,2021-11-28 04:15:32,-7.2597,-34.9075,78.26,83,20,3.44
493,Huntsville,US,2021-11-28 04:12:17,34.7304,-86.5861,45.99,58,1,4.61
494,Carutapera,BR,2021-11-28 04:15:32,-1.195,-46.02,78.24,83,9,5.44
495,Kinkala,CG,2021-11-28 04:15:33,-4.3614,14.7644,67.89,98,64,1.34
496,Bria,CF,2021-11-28 04:15:33,6.5423,21.9863,66.13,43,91,4.05
497,Saint-Jerome,CA,2021-11-28 04:15:34,45.7804,-74.0036,20.68,79,1,4.61
498,Marsh Harbour,BS,2021-11-28 04:15:34,26.5412,-77.0636,71.91,66,14,7.05
499,San Rafael,AR,2021-11-28 04:15:34,-34.6177,-68.3301,58.42,72,15,4.41
500,Cochrane,CA,2021-11-28 04:14:10,51.1834,-114.4687,41.27,93,90,4.61
501,Susurluk,TR,2021-11-28 04:15:35,39.9136,28.1578,64.89,66,60,19.6
502,Nouadhibou,MR,2021-11-28 04:15:35,20.931,-17.0347,64.38,68,0,28.77
503,Batouri,CM,2021-11-28 04:15:35,4.4333,14.3667,64.99,69,94,0.74
504,Freeport,US,2021-11-28 04:14:43,40.6576,-73.5832,36.18,50,40,0.0
505,Bristol,US,2021-11-28 04:15:36,41.8334,-71.1662,30.24,54,1,3.44
506,Ouro Preto Do Oeste,BR,2021-11-28 04:15:36,-10.7481,-62.2158,72.64,95,95,3.58
507,Norton,ZW,2021-11-28 04:15:37,-17.8833,30.7,58.59,79,2,3.78
508,Ochakiv,UA,2021-11-28 04:15:37,46.6128,31.5498,41.18,84,2,5.59
509,Maniitsoq,GL,2021-11-28 04:15:37,65.4167,-52.9,36.39,96,100,13.49
510,Bakchar,RU,2021-11-28 04:16:38,57.0186,82.0711,25.2,93,100,9.46
511,Maglajani,BA,2021-11-28 04:16:38,44.9486,17.3494,42.82,100,83,3.44
512,Kautokeino,NO,2021-11-28 04:16:38,69.0125,23.0412,-10.23,100,97,1.07
513,Laguna,US,2021-11-28 04:16:39,38.421,-121.4238,57.7,87,1,0.0
514,Myre,NO,2021-11-28 04:16:39,69.1036,15.9492,19.35,66,50,19.24
515,Corn Island,NI,2021-11-28 04:16:39,12.1694,-83.0418,81.03,76,49,19.3
516,El Limon,VE,2021-11-28 04:16:40,10.3059,-67.6321,71.46,93,24,3.47
517,Pasni,PK,2021-11-28 04:16:40,25.2631,63.471,76.1,33,0,7.02
518,Chongwe,ZM,2021-11-28 04:16:40,-15.3292,28.682,61.84,78,10,6.73
519,General Roca,AR,2021-11-28 04:16:41,-39.0333,-67.5833,66.6,59,33,7.99
520,Novo Aripuana,BR,2021-11-28 04:16:41,-5.1206,-60.3797,74.5,97,93,1.86
521,Beira,MZ,2021-11-28 04:16:41,-19.8436,34.8389,71.69,83,20,6.91
522,Pottsville,US,2021-11-28 04:16:42,40.6857,-76.1955,34.52,66,100,5.1
523,Mahon,ES,2021-11-28 04:16:42,39.8885,4.2658,41.56,93,20,4.61
524,Orangeburg,US,2021-11-28 04:16:42,33.4918,-80.8557,43.09,70,1,3.44
525,Owando,CG,2021-11-28 04:16:43,-0.4819,15.8999,69.44,97,76,2.39
526,Zhanaozen,KZ,2021-11-28 04:16:43,43.3,52.8,34.84,36,3,10.2
527,Tiznit,MA,2021-11-28 04:16:44,29.5833,-9.5,49.66,80,0,4.05
528,Malmyzh,RU,2021-11-28 04:16:44,56.5205,50.6818,23.23,93,93,16.31
529,Chingirlau,KZ,2021-11-28 04:16:44,51.095,54.0814,24.89,76,95,10.54
530,Lovozero,RU,2021-11-28 04:16:45,68.005,35.0117,-1.48,92,72,4.72
531,Sheboygan,US,2021-11-28 04:16:45,43.7333,-87.9334,33.78,74,90,10.36
532,Bogande,BF,2021-11-28 04:16:45,12.9714,-0.1436,74.73,17,15,7.63
533,Gweta,BW,2021-11-28 04:16:46,-20.1833,25.2333,73.33,49,12,15.05
534,Terrace Bay,CA,2021-11-28 04:16:46,48.7834,-87.1,29.82,90,100,6.82
535,Rengo,CL,2021-11-28 04:16:46,-34.4167,-70.8667,58.03,64,1,2.46
536,Shurugwi,ZW,2021-11-28 04:16:47,-19.6702,30.0059,56.71,74,4,3.02
537,Vuktyl,RU,2021-11-28 04:16:47,63.8567,57.3094,5.9,96,100,3.85
538,Staryy Nadym,RU,2021-11-28 04:16:47,65.6118,72.6842,-3.98,100,94,8.61
539,Burgos,ES,2021-11-28 04:16:48,42.3394,-3.7079,32.41,100,75,5.75
540,Taywarah,AF,2021-11-28 04:16:48,33.35,64.4167,31.12,61,74,1.25
541,Kutno,PL,2021-11-28 04:16:49,52.2306,19.3641,32.81,96,26,5.61
542,Ravar,IR,2021-11-28 04:16:49,31.2656,56.8055,54.81,45,0,2.15
543,Pavlodar,KZ,2021-11-28 04:16:49,52.3,76.95,17.4,57,0,15.66
544,Kambove,CD,2021-11-28 04:16:50,-10.8764,26.5969,59.2,96,83,4.12
545,Hvide Sande,DK,2021-11-28 04:16:50,56.0045,8.1294,36.18,85,100,12.64
546,Nsanje,MW,2021-11-28 04:16:50,-16.92,35.262,68.23,79,0,2.39
547,Matay,EG,2021-11-28 04:16:51,28.419,30.7792,64.47,36,29,1.1
548,Quatre Cocos,MU,2021-11-28 04:16:51,-20.2078,57.7625,80.71,66,0,10.16
549,Shahrud,IR,2021-11-28 04:16:51,36.4182,54.9763,42.35,59,1,2.93
550,Hualmay,PE,2021-11-28 04:16:52,-11.0964,-77.6139,65.32,88,100,8.66
551,Qena,EG,2021-11-28 04:16:52,26.1615,32.7183,66.22,20,5,4.41
552,Riyadh,SA,2021-11-28 04:16:53,24.6877,46.7219,64.45,34,0,5.75
553,Ilo,PE,2021-11-28 04:16:53,-17.6394,-71.3375,65.39,83,100,8.12
554,Vievis,LT,2021-11-28 04:16:53,54.7667,24.8,33.1,98,100,8.01
555,Constantine,DZ,2021-11-28 04:16:54,36.365,6.6147,47.61,66,40,10.36
556,Quepos,CR,2021-11-28 04:16:54,9.4236,-84.1652,79.9,86,63,2.24
557,Vila Velha,BR,2021-11-28 04:16:54,-20.3297,-40.2925,73.35,83,20,10.36
558,Coruripe,BR,2021-11-28 04:17:55,-10.1256,-36.1756,78.39,79,96,14.97
559,Mwinilunga,ZM,2021-11-28 04:17:55,-11.7358,24.4293,59.02,98,93,3.6
560,Addanki,IN,2021-11-28 04:17:56,15.8167,79.9833,77.14,83,100,11.18
561,Gumdag,TM,2021-11-28 04:17:56,39.2061,54.5906,44.13,48,2,11.63
562,Rijkevorsel,BE,2021-11-28 04:17:57,51.3504,4.7624,38.28,92,100,1.63
563,Motala,SE,2021-11-28 04:17:57,58.5371,15.0365,29.97,72,100,14.72
564,Les Escoumins,CA,2021-11-28 04:17:57,48.1111,-69.0236,24.15,81,100,18.23
565,Bartica,GY,2021-11-28 04:17:58,6.4,-58.6167,75.52,99,100,1.79
566,Mayumba,GA,2021-11-28 04:17:58,-3.432,10.6554,75.54,87,99,3.31
567,Oneonta,US,2021-11-28 04:17:58,42.4529,-75.0638,23.9,83,87,4.5
568,Ichnya,UA,2021-11-28 04:17:59,50.8626,32.3942,37.18,86,5,4.0
569,Dunmore Town,BS,2021-11-28 04:17:59,25.5,-76.65,73.92,72,26,10.09
570,Moroto,UG,2021-11-28 04:17:59,2.5345,34.6666,67.64,71,100,5.3
571,Palm Beach,US,2021-11-28 04:15:39,26.6503,-80.4498,64.38,80,19,5.53
572,Itaobim,BR,2021-11-28 04:18:00,-16.5667,-41.8333,67.66,99,100,3.76
573,Marion,US,2021-11-28 04:13:15,39.7684,-86.1555,43.14,73,1,9.22
574,Salaga,GH,2021-11-28 04:16:17,8.5508,-0.5188,77.88,65,52,4.14
575,Piacabucu,BR,2021-11-28 04:18:02,-10.4056,-36.4344,78.82,78,84,12.39
576,Montmagny,FR,2021-11-28 04:18:02,48.9734,2.3469,41.56,90,90,10.36
577,Alma,CA,2021-11-28 04:18:03,48.5501,-71.6491,24.01,86,100,19.26
578,Sobradinho,BR,2021-11-28 04:18:03,-12.8333,-39.1,72.45,95,90,1.86
579,Ust-Tsilma,RU,2021-11-28 04:18:03,65.441,52.1498,-7.31,100,76,2.64
580,Pitimbu,BR,2021-11-28 04:18:04,-7.4706,-34.8086,79.39,74,75,9.62
581,Union City,US,2021-11-28 04:18:04,37.5958,-122.0192,60.69,59,1,9.22
582,Sistranda,NO,2021-11-28 04:18:04,63.7256,8.834,21.16,63,2,6.93
583,Margate,GB,2021-11-28 04:18:05,51.3813,1.3862,37.11,80,100,33.38
